chapter,character,Lines,id,Book,book_num,chapter_num,writer,director,imdb_rating,Episode
The Beach,Zuko,40,10073,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10067,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10063,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10060,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10054,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10051,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10049,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10047,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10045,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10043,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10040,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10038,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10034,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10032,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10023,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10021,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10019,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10017,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10015,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10005,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,10003,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9999,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9992,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9989,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9987,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9983,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9980,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9966,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9964,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9962,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9941,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9939,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9921,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9903,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9896,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9894,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9892,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9859,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9855,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Zuko,40,9850,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10069,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10057,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10052,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10044,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10042,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10030,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10028,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10026,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10024,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10020,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10018,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10016,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10014,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,10004,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9959,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9957,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9955,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9953,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9951,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9947,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9923,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9912,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9901,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9898,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9890,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9888,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9866,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9861,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9854,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9852,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ty Lee,31,9849,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Toph,4,10011,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Toph,4,9996,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Toph,4,9879,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Toph,4,9877,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Sokka,1,10007,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9993,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9984,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9982,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9938,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9916,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Ruon-Jian,6,9913,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
The Beach,Mai,26,10065,Fire,3,5,Katie Mattila,Joaquim Dos Santos,8.5,45
